person,month,violence_tweets,assault_tweets,comandos_tweets,rebelion_tweets,total_tweets
@albert_rivera,2016-04-28,0,0,0,0,17
@albiol_xg,2016-04-28,0,0,0,0,44
@alevysoler,2016-04-28,0,0,0,0,14
@carrizosacarlos,2016-04-28,0,0,0,0,3
@miqueliceta,2016-04-28,0,0,0,0,104
@sanchezcastejon,2016-04-28,0,1,0,0,71
@santi_abascal,2016-04-28,0,0,0,0,8
@albert_rivera,2016-05-05,0,0,0,0,14
@albiol_xg,2016-05-05,0,0,0,0,26
@alevysoler,2016-05-05,0,0,0,0,13
@miqueliceta,2016-05-05,0,0,0,0,104
@pablocasado_,2016-05-05,0,0,0,0,1
@sanchezcastejon,2016-05-05,0,0,0,0,27
@santi_abascal,2016-05-05,0,0,0,0,9
@albert_rivera,2016-05-12,0,0,0,0,29
@albiol_xg,2016-05-12,0,0,0,0,16
@alevysoler,2016-05-12,0,0,0,0,20
@carrizosacarlos,2016-05-12,0,0,0,0,2
@miqueliceta,2016-05-12,0,0,0,0,82
@pablocasado_,2016-05-12,0,0,0,0,10
@sanchezcastejon,2016-05-12,0,0,0,0,61
@santi_abascal,2016-05-12,0,0,0,0,12
@albert_rivera,2016-05-19,0,0,0,0,32
@albiol_xg,2016-05-19,0,0,0,0,72
@alevysoler,2016-05-19,1,0,0,0,19
@carrizosacarlos,2016-05-19,1,0,0,0,4
@miqueliceta,2016-05-19,0,0,0,0,98
@pablocasado_,2016-05-19,0,1,0,0,31
@sanchezcastejon,2016-05-19,0,0,0,0,58
@santi_abascal,2016-05-19,0,0,0,0,27
@albert_rivera,2016-05-26,0,0,0,0,29
@albiol_xg,2016-05-26,0,0,0,0,35
@alevysoler,2016-05-26,0,0,0,0,12
@miqueliceta,2016-05-26,0,0,0,0,118
@pablocasado_,2016-05-26,1,0,0,0,43
@sanchezcastejon,2016-05-26,0,0,0,0,145
@santi_abascal,2016-05-26,0,0,0,0,17
@albert_rivera,2016-06-02,0,0,0,0,50
@albiol_xg,2016-06-02,0,0,0,0,31
@alevysoler,2016-06-02,0,0,0,0,29
@carrizosacarlos,2016-06-02,0,0,0,0,1
@miqueliceta,2016-06-02,0,0,0,0,113
@pablocasado_,2016-06-02,0,0,0,0,50
@sanchezcastejon,2016-06-02,0,0,0,0,75
@santi_abascal,2016-06-02,0,0,0,0,28
@albert_rivera,2016-06-09,0,0,0,0,57
@albiol_xg,2016-06-09,0,0,0,0,51
@alevysoler,2016-06-09,0,0,0,0,39
@miqueliceta,2016-06-09,0,0,0,0,100
@pablocasado_,2016-06-09,0,0,0,0,58
@sanchezcastejon,2016-06-09,0,0,0,0,116
@santi_abascal,2016-06-09,0,0,0,0,44
@albert_rivera,2016-06-16,0,0,0,0,40
@albiol_xg,2016-06-16,0,0,0,0,71
@alevysoler,2016-06-16,0,0,0,0,38
@carrizosacarlos,2016-06-16,1,0,0,0,5
@miqueliceta,2016-06-16,0,0,0,0,112
@pablocasado_,2016-06-16,0,0,0,0,61
@sanchezcastejon,2016-06-16,3,0,0,0,136
@santi_abascal,2016-06-16,1,0,0,0,35
@albert_rivera,2016-06-23,0,0,0,0,36
@albiol_xg,2016-06-23,0,0,0,0,46
@alevysoler,2016-06-23,0,0,0,0,28
@miqueliceta,2016-06-23,0,0,0,0,163
@pablocasado_,2016-06-23,0,0,0,0,37
@sanchezcastejon,2016-06-23,0,0,0,0,162
@santi_abascal,2016-06-23,0,0,0,0,40
@albert_rivera,2016-06-30,0,0,0,0,12
@albiol_xg,2016-06-30,0,0,0,0,14
@alevysoler,2016-06-30,0,0,0,0,29
@miqueliceta,2016-06-30,0,0,0,0,136
@pablocasado_,2016-06-30,0,0,0,0,26
@sanchezcastejon,2016-06-30,0,0,0,0,7
@santi_abascal,2016-06-30,0,0,0,0,11
@albert_rivera,2016-07-07,0,0,0,0,15
@albiol_xg,2016-07-07,0,0,0,0,19
@alevysoler,2016-07-07,0,0,0,0,24
@carrizosacarlos,2016-07-07,0,0,0,0,2
@miqueliceta,2016-07-07,0,0,0,0,111
@pablocasado_,2016-07-07,0,0,0,0,29
@sanchezcastejon,2016-07-07,1,0,0,0,23
@santi_abascal,2016-07-07,0,0,0,0,10
@albert_rivera,2016-07-14,0,0,0,0,20
@albiol_xg,2016-07-14,0,0,0,0,24
@alevysoler,2016-07-14,0,0,0,0,30
@miqueliceta,2016-07-14,0,0,0,1,112
@pablocasado_,2016-07-14,0,0,0,0,21
@sanchezcastejon,2016-07-14,0,0,0,0,27
@santi_abascal,2016-07-14,0,0,0,0,6
@albert_rivera,2016-07-21,0,0,0,0,15
@albiol_xg,2016-07-21,0,0,0,0,33
@alevysoler,2016-07-21,0,0,0,0,27
@carrizosacarlos,2016-07-21,0,0,0,0,4
@miqueliceta,2016-07-21,0,0,0,0,111
@pablocasado_,2016-07-21,0,0,0,0,12
@sanchezcastejon,2016-07-21,0,0,0,0,19
@santi_abascal,2016-07-21,0,0,0,0,10
@albert_rivera,2016-07-28,0,0,0,0,16
@albiol_xg,2016-07-28,0,0,0,0,14
@alevysoler,2016-07-28,0,0,0,0,36
@carrizosacarlos,2016-07-28,0,0,0,0,2
@miqueliceta,2016-07-28,0,0,0,0,109
@pablocasado_,2016-07-28,0,0,0,0,14
@sanchezcastejon,2016-07-28,0,0,0,0,23
@santi_abascal,2016-07-28,0,0,0,0,21
@albert_rivera,2016-08-04,0,0,0,0,18
@albiol_xg,2016-08-04,0,0,0,0,10
@alevysoler,2016-08-04,0,0,0,0,43
@carrizosacarlos,2016-08-04,0,0,0,0,1
@miqueliceta,2016-08-04,0,0,0,0,66
@pablocasado_,2016-08-04,0,0,0,0,13
@sanchezcastejon,2016-08-04,0,0,0,0,15
@santi_abascal,2016-08-04,0,0,0,0,11
@albert_rivera,2016-08-11,0,0,0,0,26
@albiol_xg,2016-08-11,0,0,0,0,9
@alevysoler,2016-08-11,0,0,0,0,19
@carrizosacarlos,2016-08-11,0,0,0,0,2
@miqueliceta,2016-08-11,0,0,0,0,67
@pablocasado_,2016-08-11,0,0,0,0,22
@sanchezcastejon,2016-08-11,0,0,0,0,13
@santi_abascal,2016-08-11,0,0,0,0,2
@albert_rivera,2016-08-18,0,0,0,0,23
@albiol_xg,2016-08-18,0,0,0,0,34
@alevysoler,2016-08-18,0,0,0,0,20
@carrizosacarlos,2016-08-18,0,0,0,0,3
@miqueliceta,2016-08-18,0,0,0,0,82
@pablocasado_,2016-08-18,0,0,0,0,32
@sanchezcastejon,2016-08-18,0,0,0,0,26
@santi_abascal,2016-08-18,0,0,0,0,2
@albert_rivera,2016-08-25,0,0,0,0,13
@albiol_xg,2016-08-25,0,0,0,0,37
@alevysoler,2016-08-25,0,0,0,0,25
@carrizosacarlos,2016-08-25,0,0,0,0,5
@miqueliceta,2016-08-25,0,0,0,0,86
@pablocasado_,2016-08-25,0,0,0,0,6
@sanchezcastejon,2016-08-25,0,0,0,0,5
@santi_abascal,2016-08-25,0,0,0,0,6
@albert_rivera,2016-09-01,0,0,0,0,21
@albiol_xg,2016-09-01,0,0,0,0,32
@alevysoler,2016-09-01,0,0,0,0,22
@carrizosacarlos,2016-09-01,0,0,0,0,1
@miqueliceta,2016-09-01,0,0,0,0,117
@pablocasado_,2016-09-01,0,0,0,0,11
@sanchezcastejon,2016-09-01,0,0,0,0,40
@santi_abascal,2016-09-01,0,0,0,0,12
@albert_rivera,2016-09-08,0,0,0,0,31
@albiol_xg,2016-09-08,0,0,0,0,32
@alevysoler,2016-09-08,0,0,0,0,20
@carrizosacarlos,2016-09-08,0,0,0,0,5
@miqueliceta,2016-09-08,0,0,0,0,112
@pablocasado_,2016-09-08,0,0,0,0,8
@sanchezcastejon,2016-09-08,0,0,0,0,57
@santi_abascal,2016-09-08,0,0,0,0,8
@albert_rivera,2016-09-15,0,0,0,0,34
@albiol_xg,2016-09-15,0,0,0,0,23
@alevysoler,2016-09-15,0,0,0,0,21
@miqueliceta,2016-09-15,0,0,0,1,124
@pablocasado_,2016-09-15,0,0,0,0,8
@sanchezcastejon,2016-09-15,0,0,0,0,56
@santi_abascal,2016-09-15,1,0,0,0,10
@albert_rivera,2016-09-22,0,0,0,0,33
@albiol_xg,2016-09-22,0,0,0,0,18
@alevysoler,2016-09-22,0,0,0,0,55
@carrizosacarlos,2016-09-22,0,0,0,0,4
@miqueliceta,2016-09-22,0,0,0,0,117
@pablocasado_,2016-09-22,0,0,0,0,30
@sanchezcastejon,2016-09-22,0,0,0,0,59
@santi_abascal,2016-09-22,0,0,0,0,16
@albert_rivera,2016-09-29,0,0,0,0,15
@albiol_xg,2016-09-29,0,0,0,0,24
@alevysoler,2016-09-29,0,0,0,0,22
@carrizosacarlos,2016-09-29,0,0,0,0,2
@miqueliceta,2016-09-29,0,0,0,0,98
@pablocasado_,2016-09-29,0,0,0,0,25
@sanchezcastejon,2016-09-29,0,0,0,0,28
@santi_abascal,2016-09-29,0,0,1,0,13
@albert_rivera,2016-10-06,0,0,0,0,15
@albiol_xg,2016-10-06,0,0,0,0,46
@alevysoler,2016-10-06,1,0,0,0,45
@carrizosacarlos,2016-10-06,0,0,0,0,1
@miqueliceta,2016-10-06,0,0,0,0,118
@pablocasado_,2016-10-06,0,0,0,0,15
@sanchezcastejon,2016-10-06,0,0,0,0,5
@santi_abascal,2016-10-06,1,0,0,0,18
@albert_rivera,2016-10-13,0,0,0,0,16
@albiol_xg,2016-10-13,0,0,0,0,36
@alevysoler,2016-10-13,0,0,0,0,28
@miqueliceta,2016-10-13,0,0,0,0,124
@pablocasado_,2016-10-13,0,0,0,0,19
@sanchezcastejon,2016-10-13,0,0,0,0,4
@santi_abascal,2016-10-13,0,0,0,0,11
@albert_rivera,2016-10-20,0,0,0,0,33
@albiol_xg,2016-10-20,0,0,0,0,38
@alevysoler,2016-10-20,0,0,0,0,44
@carrizosacarlos,2016-10-20,1,0,0,0,7
@miqueliceta,2016-10-20,1,0,0,0,98
@pablocasado_,2016-10-20,0,0,0,0,31
@sanchezcastejon,2016-10-20,0,0,0,0,5
@santi_abascal,2016-10-20,1,0,0,0,18
@albert_rivera,2016-10-27,0,0,0,0,25
@albiol_xg,2016-10-27,0,0,0,0,29
@alevysoler,2016-10-27,0,0,0,0,48
@carrizosacarlos,2016-10-27,0,0,0,0,9
@miqueliceta,2016-10-27,0,0,0,1,103
@pablocasado_,2016-10-27,0,1,0,0,22
@sanchezcastejon,2016-10-27,0,0,0,0,21
@santi_abascal,2016-10-27,0,0,0,0,13
@albert_rivera,2016-11-03,0,0,0,0,28
@albiol_xg,2016-11-03,0,0,0,0,33
@alevysoler,2016-11-03,0,0,0,0,72
@carrizosacarlos,2016-11-03,0,0,0,0,5
@miqueliceta,2016-11-03,0,0,0,0,63
@pablocasado_,2016-11-03,0,0,0,0,4
@sanchezcastejon,2016-11-03,0,0,0,0,5
@santi_abascal,2016-11-03,0,0,0,0,20
@albert_rivera,2016-11-10,0,0,0,0,18
@albiol_xg,2016-11-10,0,0,0,0,26
@alevysoler,2016-11-10,0,0,0,0,38
@carrizosacarlos,2016-11-10,0,0,0,0,8
@miqueliceta,2016-11-10,0,0,0,1,95
@pablocasado_,2016-11-10,0,0,0,0,2
@sanchezcastejon,2016-11-10,0,0,0,0,6
@santi_abascal,2016-11-10,0,0,0,0,14
@albert_rivera,2016-11-17,0,0,0,0,25
@albiol_xg,2016-11-17,0,0,0,0,25
@alevysoler,2016-11-17,0,0,0,0,44
@carrizosacarlos,2016-11-17,0,0,0,0,5
@miqueliceta,2016-11-17,0,0,0,0,109
@pablocasado_,2016-11-17,0,0,0,0,9
@sanchezcastejon,2016-11-17,0,0,0,0,5
@santi_abascal,2016-11-17,1,0,0,0,20
@albert_rivera,2016-11-24,0,0,0,0,22
@albiol_xg,2016-11-24,0,0,0,0,25
@alevysoler,2016-11-24,0,0,0,0,63
@carrizosacarlos,2016-11-24,0,0,0,0,7
@miqueliceta,2016-11-24,0,0,0,0,86
@pablocasado_,2016-11-24,0,0,0,0,13
@sanchezcastejon,2016-11-24,0,0,0,0,16
@santi_abascal,2016-11-24,0,0,0,0,14
@albert_rivera,2016-12-01,0,0,0,0,27
@albiol_xg,2016-12-01,0,0,0,0,22
@alevysoler,2016-12-01,0,0,0,0,59
@carrizosacarlos,2016-12-01,0,0,0,0,5
@miqueliceta,2016-12-01,0,0,0,1,92
@pablocasado_,2016-12-01,0,0,0,0,1
@sanchezcastejon,2016-12-01,0,0,0,0,11
@santi_abascal,2016-12-01,0,0,0,0,9
@albert_rivera,2016-12-08,0,0,0,0,18
@albiol_xg,2016-12-08,0,0,0,0,2
@alevysoler,2016-12-08,0,0,0,0,41
@carrizosacarlos,2016-12-08,0,0,0,0,4
@miqueliceta,2016-12-08,0,0,0,0,86
@pablocasado_,2016-12-08,0,0,0,0,3
@sanchezcastejon,2016-12-08,0,0,0,0,9
@santi_abascal,2016-12-08,0,0,0,0,21
@albert_rivera,2016-12-15,0,0,0,0,39
@albiol_xg,2016-12-15,0,0,0,0,23
@alevysoler,2016-12-15,0,0,0,0,46
@carrizosacarlos,2016-12-15,2,0,0,0,5
@miqueliceta,2016-12-15,0,0,0,0,98
@pablocasado_,2016-12-15,0,0,0,0,14
@sanchezcastejon,2016-12-15,0,0,0,0,9
@santi_abascal,2016-12-15,0,0,0,1,12
@albert_rivera,2016-12-22,0,0,0,0,24
@albiol_xg,2016-12-22,0,0,0,0,21
@alevysoler,2016-12-22,0,0,0,0,27
@carrizosacarlos,2016-12-22,0,0,0,0,2
@miqueliceta,2016-12-22,0,0,0,0,97
@pablocasado_,2016-12-22,0,0,0,0,8
@sanchezcastejon,2016-12-22,0,0,0,0,3
@santi_abascal,2016-12-22,0,0,0,0,12
@albert_rivera,2016-12-29,0,0,0,0,13
@albiol_xg,2016-12-29,0,0,0,0,17
@alevysoler,2016-12-29,0,0,0,0,20
@carrizosacarlos,2016-12-29,0,0,0,0,2
@miqueliceta,2016-12-29,0,0,0,0,81
@pablocasado_,2016-12-29,0,0,0,0,1
@sanchezcastejon,2016-12-29,0,0,0,0,4
@santi_abascal,2016-12-29,0,0,0,0,2
@albert_rivera,2017-01-05,1,0,0,0,9
@albiol_xg,2017-01-05,0,0,0,0,10
@alevysoler,2017-01-05,0,0,0,0,44
@miqueliceta,2017-01-05,0,0,0,1,103
@pablocasado_,2017-01-05,0,0,0,0,1
@sanchezcastejon,2017-01-05,1,0,0,0,3
@santi_abascal,2017-01-05,0,0,0,0,10
@albert_rivera,2017-01-12,0,0,0,0,24
@albiol_xg,2017-01-12,0,0,0,0,30
@alevysoler,2017-01-12,0,0,0,0,35
@miqueliceta,2017-01-12,0,0,0,0,108
@pablocasado_,2017-01-12,0,0,0,0,3
@sanchezcastejon,2017-01-12,0,0,0,0,2
@santi_abascal,2017-01-12,1,0,0,0,8
@albert_rivera,2017-01-19,0,0,0,0,25
@albiol_xg,2017-01-19,0,0,0,0,28
@alevysoler,2017-01-19,0,0,0,1,39
@carrizosacarlos,2017-01-19,0,0,0,0,2
@miqueliceta,2017-01-19,0,0,0,0,89
@pablocasado_,2017-01-19,0,0,0,0,1
@sanchezcastejon,2017-01-19,0,0,0,0,7
@santi_abascal,2017-01-19,1,0,0,0,12
@albert_rivera,2017-01-26,0,0,0,0,37
@albiol_xg,2017-01-26,0,0,0,0,26
@alevysoler,2017-01-26,0,0,0,0,36
@carrizosacarlos,2017-01-26,0,0,0,0,2
@miqueliceta,2017-01-26,0,0,0,1,112
@sanchezcastejon,2017-01-26,0,0,0,0,39
@santi_abascal,2017-01-26,0,0,0,0,24
@albert_rivera,2017-02-02,0,0,0,0,53
@albiol_xg,2017-02-02,0,0,0,0,45
@alevysoler,2017-02-02,1,0,0,0,55
@carrizosacarlos,2017-02-02,0,0,0,0,1
@miqueliceta,2017-02-02,0,0,0,0,114
@pablocasado_,2017-02-02,0,0,0,0,2
@sanchezcastejon,2017-02-02,0,0,0,0,46
@santi_abascal,2017-02-02,0,0,0,0,13
@albert_rivera,2017-02-09,0,0,0,0,30
@albiol_xg,2017-02-09,0,0,0,0,28
@alevysoler,2017-02-09,0,0,0,0,32
@carrizosacarlos,2017-02-09,0,0,0,0,1
@miqueliceta,2017-02-09,0,1,0,1,90
@sanchezcastejon,2017-02-09,0,0,0,0,22
@santi_abascal,2017-02-09,0,0,0,0,12
@albert_rivera,2017-02-16,0,0,0,0,45
@albiol_xg,2017-02-16,0,0,0,0,27
@alevysoler,2017-02-16,0,0,0,0,20
@carrizosacarlos,2017-02-16,0,0,0,0,3
@miqueliceta,2017-02-16,0,0,0,0,110
@pablocasado_,2017-02-16,0,0,0,0,4
@sanchezcastejon,2017-02-16,0,0,0,0,20
@santi_abascal,2017-02-16,0,0,0,0,15
@albert_rivera,2017-02-23,0,0,0,0,50
@albiol_xg,2017-02-23,0,0,0,0,16
@alevysoler,2017-02-23,0,0,0,0,18
@carrizosacarlos,2017-02-23,0,0,0,0,1
@miqueliceta,2017-02-23,0,0,0,0,107
@pablocasado_,2017-02-23,0,0,0,0,4
@sanchezcastejon,2017-02-23,0,0,0,0,37
@santi_abascal,2017-02-23,0,0,0,0,12
@albert_rivera,2017-03-02,0,0,0,0,31
@albiol_xg,2017-03-02,0,0,0,0,55
@alevysoler,2017-03-02,0,0,0,0,6
@carrizosacarlos,2017-03-02,0,0,0,0,2
@miqueliceta,2017-03-02,0,0,0,1,142
@pablocasado_,2017-03-02,0,0,0,0,1
@sanchezcastejon,2017-03-02,0,0,0,0,18
@santi_abascal,2017-03-02,0,0,0,0,19
@albert_rivera,2017-03-09,0,0,0,0,29
@albiol_xg,2017-03-09,0,0,0,0,98
@alevysoler,2017-03-09,0,0,0,0,34
@carrizosacarlos,2017-03-09,0,0,0,0,2
@miqueliceta,2017-03-09,0,0,0,0,125
@sanchezcastejon,2017-03-09,0,0,0,0,29
@santi_abascal,2017-03-09,0,0,0,0,11
@albert_rivera,2017-03-16,1,0,0,0,57
@albiol_xg,2017-03-16,0,0,0,0,23
@alevysoler,2017-03-16,0,0,0,0,20
@carrizosacarlos,2017-03-16,0,0,0,0,1
@miqueliceta,2017-03-16,0,0,0,0,119
@pablocasado_,2017-03-16,0,0,0,0,6
@sanchezcastejon,2017-03-16,0,0,0,0,32
@santi_abascal,2017-03-16,0,0,0,0,12
@albert_rivera,2017-03-23,0,0,0,0,42
@albiol_xg,2017-03-23,0,0,0,0,55
@alevysoler,2017-03-23,0,0,0,0,31
@carrizosacarlos,2017-03-23,0,0,0,0,2
@miqueliceta,2017-03-23,0,0,0,0,123
@pablocasado_,2017-03-23,0,0,0,0,9
@sanchezcastejon,2017-03-23,0,0,0,0,27
@santi_abascal,2017-03-23,0,0,0,0,9
@albert_rivera,2017-03-30,0,0,0,0,37
@albiol_xg,2017-03-30,2,0,0,0,37
@alevysoler,2017-03-30,1,0,0,0,31
@carrizosacarlos,2017-03-30,0,0,0,0,1
@miqueliceta,2017-03-30,0,1,0,0,131
@pablocasado_,2017-03-30,0,1,0,0,22
@sanchezcastejon,2017-03-30,0,0,0,0,30
@santi_abascal,2017-03-30,1,0,0,0,10
@albert_rivera,2017-04-06,0,0,0,0,27
@albiol_xg,2017-04-06,0,0,0,0,25
@alevysoler,2017-04-06,0,0,0,0,18
@carrizosacarlos,2017-04-06,0,0,0,0,1
@miqueliceta,2017-04-06,0,0,0,0,119
@pablocasado_,2017-04-06,0,0,0,0,20
@sanchezcastejon,2017-04-06,0,0,0,0,44
@santi_abascal,2017-04-06,0,0,0,0,5
@albert_rivera,2017-04-13,0,0,0,0,12
@albiol_xg,2017-04-13,1,0,0,0,20
@alevysoler,2017-04-13,0,0,0,0,13
@miqueliceta,2017-04-13,0,0,0,0,123
@sanchezcastejon,2017-04-13,0,0,0,0,3
@santi_abascal,2017-04-13,0,0,0,0,9
@albert_rivera,2017-04-20,0,0,0,0,40
@albiol_xg,2017-04-20,0,0,0,0,31
@alevysoler,2017-04-20,0,0,0,0,22
@carrizosacarlos,2017-04-20,0,0,0,0,1
@miqueliceta,2017-04-20,0,0,0,0,120
@pablocasado_,2017-04-20,0,0,0,0,1
@sanchezcastejon,2017-04-20,0,0,0,0,50
@santi_abascal,2017-04-20,0,0,0,0,22
@albert_rivera,2017-04-27,0,0,0,0,40
@albiol_xg,2017-04-27,0,0,0,0,32
@alevysoler,2017-04-27,0,0,0,0,23
@miqueliceta,2017-04-27,0,0,0,0,144
@pablocasado_,2017-04-27,0,0,0,0,8
@sanchezcastejon,2017-04-27,0,0,0,0,60
@santi_abascal,2017-04-27,0,0,0,0,15
@albert_rivera,2017-05-04,0,0,0,0,42
@albiol_xg,2017-05-04,0,0,0,0,42
@alevysoler,2017-05-04,0,0,0,0,15
@miqueliceta,2017-05-04,0,0,0,0,111
@pablocasado_,2017-05-04,0,0,0,0,5
@sanchezcastejon,2017-05-04,0,0,0,0,67
@santi_abascal,2017-05-04,0,0,0,0,18
@albert_rivera,2017-05-11,0,0,0,0,40
@albiol_xg,2017-05-11,0,0,0,0,29
@alevysoler,2017-05-11,0,0,0,0,20
@carrizosacarlos,2017-05-11,0,0,0,0,2
@miqueliceta,2017-05-11,0,0,0,0,135
@pablocasado_,2017-05-11,0,0,0,0,15
@sanchezcastejon,2017-05-11,0,0,0,0,50
@santi_abascal,2017-05-11,0,0,0,0,13
@albert_rivera,2017-05-18,0,0,0,0,34
@albiol_xg,2017-05-18,0,0,0,0,32
@alevysoler,2017-05-18,0,0,0,0,32
@carrizosacarlos,2017-05-18,0,0,0,0,1
@miqueliceta,2017-05-18,0,0,0,0,114
@pablocasado_,2017-05-18,0,0,0,0,3
@sanchezcastejon,2017-05-18,0,0,0,0,61
@santi_abascal,2017-05-18,0,0,0,0,10
@albert_rivera,2017-05-25,0,0,0,0,44
@albiol_xg,2017-05-25,0,0,0,0,39
@alevysoler,2017-05-25,0,0,0,0,33
@miqueliceta,2017-05-25,0,0,0,0,117
@pablocasado_,2017-05-25,0,0,0,0,17
@sanchezcastejon,2017-05-25,1,0,0,0,14
@santi_abascal,2017-05-25,0,0,0,0,14
@albert_rivera,2017-06-01,0,0,0,0,31
@albiol_xg,2017-06-01,0,0,0,0,44
@alevysoler,2017-06-01,1,0,0,0,28
@carrizosacarlos,2017-06-01,0,0,0,0,1
@miqueliceta,2017-06-01,0,0,0,0,153
@pablocasado_,2017-06-01,0,0,0,0,27
@sanchezcastejon,2017-06-01,0,0,0,0,27
@santi_abascal,2017-06-01,0,0,0,0,20
@albert_rivera,2017-06-08,0,0,0,0,37
@albiol_xg,2017-06-08,0,0,0,0,39
@alevysoler,2017-06-08,0,0,0,0,25
@miqueliceta,2017-06-08,0,0,0,0,121
@pablocasado_,2017-06-08,0,0,0,0,38
@sanchezcastejon,2017-06-08,0,0,0,0,21
@santi_abascal,2017-06-08,0,0,0,0,22
@albert_rivera,2017-06-15,0,0,0,0,41
@albiol_xg,2017-06-15,0,0,0,0,25
@alevysoler,2017-06-15,0,0,0,0,48
@carrizosacarlos,2017-06-15,0,0,0,0,2
@miqueliceta,2017-06-15,0,0,0,0,132
@pablocasado_,2017-06-15,0,1,0,0,61
@sanchezcastejon,2017-06-15,0,0,0,0,24
@santi_abascal,2017-06-15,0,0,0,0,17
@albert_rivera,2017-06-22,0,0,0,0,65
@albiol_xg,2017-06-22,0,0,0,0,19
@alevysoler,2017-06-22,0,0,0,0,34
@carrizosacarlos,2017-06-22,0,0,0,0,1
@miqueliceta,2017-06-22,0,0,0,0,111
@pablocasado_,2017-06-22,0,0,0,0,36
@sanchezcastejon,2017-06-22,0,0,0,0,20
@santi_abascal,2017-06-22,0,0,0,0,23
@albert_rivera,2017-06-29,0,0,0,0,55
@albiol_xg,2017-06-29,0,0,0,0,34
@alevysoler,2017-06-29,0,0,0,0,25
@carrizosacarlos,2017-06-29,0,0,0,0,1
@miqueliceta,2017-06-29,0,0,0,0,105
@pablocasado_,2017-06-29,0,0,0,0,29
@sanchezcastejon,2017-06-29,0,0,0,0,17
@santi_abascal,2017-06-29,0,0,0,0,13
@albert_rivera,2017-07-06,0,1,0,0,29
@albiol_xg,2017-07-06,1,1,0,0,29
@alevysoler,2017-07-06,0,0,0,0,35
@miqueliceta,2017-07-06,0,0,0,0,141
@pablocasado_,2017-07-06,0,0,0,0,26
@sanchezcastejon,2017-07-06,0,0,0,0,18
@santi_abascal,2017-07-06,0,0,0,0,16
@albert_rivera,2017-07-13,0,0,0,0,17
@albiol_xg,2017-07-13,0,0,0,0,24
@alevysoler,2017-07-13,0,0,0,0,35
@carrizosacarlos,2017-07-13,0,0,0,0,4
@miqueliceta,2017-07-13,0,0,0,1,166
@pablocasado_,2017-07-13,0,0,0,0,19
@sanchezcastejon,2017-07-13,1,0,0,0,25
@santi_abascal,2017-07-13,0,0,0,0,13
@albert_rivera,2017-07-20,0,0,0,0,23
@albiol_xg,2017-07-20,0,0,0,0,15
@alevysoler,2017-07-20,0,0,0,0,17
@carrizosacarlos,2017-07-20,0,0,0,0,2
@inesarrimadas,2017-07-20,0,0,0,0,1
@miqueliceta,2017-07-20,0,0,0,0,127
@pablocasado_,2017-07-20,0,0,0,0,17
@sanchezcastejon,2017-07-20,0,0,0,0,19
@santi_abascal,2017-07-20,1,0,0,0,14
@albert_rivera,2017-07-27,0,0,0,0,26
@albiol_xg,2017-07-27,0,0,0,0,22
@alevysoler,2017-07-27,0,0,0,1,23
@carrizosacarlos,2017-07-27,0,0,0,0,2
@inesarrimadas,2017-07-27,0,0,0,0,12
@miqueliceta,2017-07-27,0,1,0,0,117
@pablocasado_,2017-07-27,0,0,0,0,18
@sanchezcastejon,2017-07-27,0,0,0,0,32
@santi_abascal,2017-07-27,0,0,0,0,2
@albert_rivera,2017-08-03,0,0,0,0,13
@albiol_xg,2017-08-03,0,0,0,0,7
@alevysoler,2017-08-03,0,0,0,0,23
@inesarrimadas,2017-08-03,0,1,0,0,5
@miqueliceta,2017-08-03,0,0,0,0,35
@pablocasado_,2017-08-03,0,0,0,0,6
@sanchezcastejon,2017-08-03,0,0,0,0,9
@santi_abascal,2017-08-03,0,0,0,0,19
@albert_rivera,2017-08-10,0,0,0,0,20
@albiol_xg,2017-08-10,0,0,0,0,9
@alevysoler,2017-08-10,0,0,0,1,37
@inesarrimadas,2017-08-10,0,0,0,0,5
@miqueliceta,2017-08-10,0,0,0,0,30
@pablocasado_,2017-08-10,0,0,0,0,2
@sanchezcastejon,2017-08-10,1,0,0,0,8
@santi_abascal,2017-08-10,0,0,0,0,14
@albert_rivera,2017-08-17,0,0,0,0,32
@albiol_xg,2017-08-17,0,0,0,0,25
@alevysoler,2017-08-17,0,0,0,0,13
@carrizosacarlos,2017-08-17,0,0,0,0,4
@inesarrimadas,2017-08-17,0,0,0,0,11
@miqueliceta,2017-08-17,0,0,0,0,51
@pablocasado_,2017-08-17,0,0,0,0,17
@sanchezcastejon,2017-08-17,0,0,0,0,17
@santi_abascal,2017-08-17,0,0,0,0,26
@albert_rivera,2017-08-24,0,0,0,0,21
@albiol_xg,2017-08-24,0,0,0,0,27
@alevysoler,2017-08-24,0,0,0,0,26
@carrizosacarlos,2017-08-24,0,0,0,0,5
@inesarrimadas,2017-08-24,0,0,0,0,15
@miqueliceta,2017-08-24,0,0,0,0,41
@sanchezcastejon,2017-08-24,0,0,0,0,15
@santi_abascal,2017-08-24,0,0,0,0,31
@albert_rivera,2017-08-31,0,0,0,0,30
@albiol_xg,2017-08-31,0,0,0,0,38
@alevysoler,2017-08-31,0,0,0,0,19
@carrizosacarlos,2017-08-31,0,0,0,0,2
@inesarrimadas,2017-08-31,0,0,0,0,6
@miqueliceta,2017-08-31,0,0,0,0,55
@pablocasado_,2017-08-31,0,0,0,0,14
@sanchezcastejon,2017-08-31,0,0,0,0,11
@santi_abascal,2017-08-31,0,0,0,0,16
