word,n,p,username,rank
barcelona,2425,0.36862002343967326,elnacionalcat,2
gracias,101,0.9793464559294095,joseramirezdel2,2
?,343,1.9038632326820606,fortelena,2
➡️,496,1.0079457009896564,pdemocratacat,2
freetothom,22,0.9795191451469278,pujolbonell,2
gracias,15,0.6912442396313364,begonasarre,2
gente,190,0.8628127696289906,monederojc,2
🔴,729,0.47252668900743466,rtve,2
🔵,32,1.5051740357478833,diegomovellan,2
libertad,20,1,lauravilchezs,2
catalanes,84,1.243707432632514,carrizosacarlos,2
cataluña,13,1.3238289205702647,evalmim,2
europa,68,0.936768149882904,_amaldonado_,2
españa,95,1.0879523591387998,marotoreyes,2
gracias,114,0.8289100559877844,anapastorjulian,2
cataluña,156,0.9213323883770376,inesarrimadas,2
millones,449,0.4852532719471734,economiaed_,2
inmenso,2,3.076923076923077,graciacanales3,2
gente,131,1.0103347215795155,ionebelarra,2
vida,84,0.9559576647319904,irene_montero_,2
mallorca,1356,0.7290557759927739,uhmallorca,2
ls,49,0.8214585079631181,salwa_elgharbi,2
psc,609,0.8260539308773263,socialistes_cat,2
ara,30,0.5075283369988158,albertbotran,2
unitat,48,0.9813943978736455,cridanacional,2
cs,1948,1.2088716783954523,ciudadanoscs,2
gràcies,96,0.7127477912242928,gemmageis,2
poble,49,0.5398854120758043,enricmorera,2
política,22,0.6461086637298091,mireia_veca,2
na,1465,1.030289817360911,publico,2
NA,NA,NA,catencomu_podem,2
catalunya,40,0.8116883116883116,eva_granados,2
perpignan,3038,1.7957311486650234,lindependant,2
clima,61,0.705936812868881,teresaribera,2
president,119,0.9746908018674748,francescd,2
avui,89,0.9747015660935274,rutribas,2
ue,16,0.427578834847675,dbertranroman,2
repressió,26,1.279527559055118,carlesral,2
suport,14,0.9320905459387484,santandreuenc,2
mujeres,19,0.8751727314601566,maritxu30,2
puig,12,0.8264462809917356,vicentsolerm,2
avui,23,0.9708737864077669,josepmforne,2
zaragoza,31,1.7425519955030917,pedro_fhz,2
pp,239,0.7592604358599657,jaimedeolano,2
torra,8,1.282051282051282,llanosdeluna,2
españa,210,1.3440860215053763,santi_abascal,2
derechos,17,0.8598887202832575,maria_podemos,2
personas,10,0.7336757153338225,luciadalda,2
españa,223,1.1196465331124166,espanaglobal,2
president,105,0.6930693069306931,josepcosta,2
gobierno,46,0.9569377990430622,joseantoniojun,2
rioja,11,1.1247443762781186,marrodanmaria,2
opiniónd,3643,0.590580221155514,naciodigital,2
du,6128,1.4350179025976915,le_figaro,2
igualdad,4,3.0534351145038165,erodriguez_2019,2
pp,88,1.8200620475698033,estherpcamarero,2
ciutat,66,1.8565400843881856,anna_erra,2
españa,82,1.8781493357764543,abeltran_ana,2
lescala,10,1.6051364365971106,rafelbruguera,2
💛,37,0.7455168245013097,nuriapicas,2
extremadura,129,1.250484683986041,cesarjramos,2
avui,97,0.8054471477206676,nuet,2
catalunya,98,0.6834983958711117,ciddavid,2
españa,148,0.58283778994211,juralde,2
cantabriagana,144,2.8059236165237724,josemariamazon,2
gràcies,16,1.2223071046600458,lauralopezd,2
españa,161,0.6895074946466809,ivanedlm,2
españa,4599,0.6116277090359715,larazon_es,2
psoe,81,0.8328192473781616,edelvallerod,2
gobierno,33,0.8725542041248017,javizqui,2
do,54,0.741860145624399,pilicancela,2
izan,33,0.6384213580963436,mertxeaizpurua,2
gobierno,12,0.6968641114982579,educarazo,2
parlament,153,0.8527002173549573,mfornells,2
gracias,224,1.5458937198067633,fjosealcaraz,2
españa,23,0.8553365563406471,paucambronerocs,2
puigdemont,79,0.9162607283692878,toni_comin,2
votapp,14,2.0114942528735633,linuesita,2
hazquepase,31,1.2663398692810457,evabravobarco,2
barcelona,4412,0.7686759330562012,cronicaglobal,2
gracias,36,0.7534533277521975,c19concepcion,2
españasiempre,22,1.5965166908563133,pcalvoliste,2
gobierno,2948,0.6676147944163127,europapress,2
é,70,1.3404825737265416,nestorrego,2
reto,34,1.7480719794344475,albertocasero,2
cap,155,0.42290796976890127,trinitro,2
avui,106,1.3829093281148075,joantarda,2
torra,981,0.8771694519702783,enoticiescat,2
sempre,15,0.59194948697711125,marclamua,2
social,143,0.8501783590963139,fjavilopez,2
política,81,0.6190294230034391,meritxell_batet,2
catalunya,602,1.0341332692010377,miqueliceta,2
ccaa,8,1.646090534979424,aespice,2
avui,26,0.9325681492109038,montseminguez,2
gente,174,0.9774731756642886,pablo_iglesias_,2
abrazo,47,0.49830364715860903,alejandrotgn,2
!,47,1.092007434944238,hectorgomezh,2
derechos,38,0.6136950904392765,gagupilar,2
drets,63,0.5870841487279843,vidalaragones,2
avui,93,1.425068954949433,jordimunell,2
granada,30,1.658374792703151,montimar66,2
cs,328,0.7048912576291584,pmklose,2
gobierno,41,0.7500914745700695,diegogagob,2
gracias,107,0.5795688441122305,beatrizcorredor,2
govern,121,1.3762511373976343,susanabeltranga,2
cataluña,179,0.905916291310289,soniasierra02,2
gente,15,0.7470119521912351,alber_canarias,2
mañana,53,0.9123773454983646,jlaceves,2
congreso,2,1.6,jcduran_,2
país,86,0.9625069949636262,lozanoirene,2
catalunya,38,0.5501664977558998,capdevilajoan,2
gobierno,888,1.2769261741106093,ahorapodemos,2
🔴,1412,2.0481578183928053,ondacero_es,2
mujeres,67,0.529769905906539,linagalvezmunoz,2
govern,108,0.7353942530300966,jessicaalbiach,2
vigo!,122,1.4610778443113772,angelesmarra,2
https//twittercom/altsasugurasoak/status/1181898751411200000 …,2,1.1428571428571428,inibaran,2
govern,113,0.6726590868504078,joanbaldovi,2
actívatecanarias,2,4.651162790697675,dioufluc,2
à,135,0.9198064999659331,manuelvalls,2
catalunya,8,0.88008800880088,caroltelechea,2
avui,48,0.9324009324009324,bassamontse,2
pedro,85,0.9492964038418584,martaglezvzqz,2
sisepuede,34,0.5063291139240507,yolandapodem,2
pictwittercom/1qubfdh4qe,1,50,olgaalonso62,2
llei,26,0.9912314144109797,mariasirvnt,2
dls,22,0.6100942872989462,ramon_espadaler,2
!!,17,1.0240963855421688,morraltoni,2
ls,135,0.6206896551724138,joninarritu,2
amigo,1,16.666666666666664,carlossm_cs,2
ara,39,0.47010607521697206,jnndiaz,2
futuro,1,11.11111111111111,asanchog,2
✏️,2948,1.1533556075461069,eleconomistaes,2
gracias,59,1.4175876982220088,mapaniagua,2
avui,20,0.6686726847208292,eniubo,2
🅿️🅿️,25,1.5179113539769278,cnlacoba,2
gobierno,5,1.25,patri_blanquer,2
psoe,12,2.2181146025878005,borrego_corte,2
gobierno,60,1.662971175166297,nasholop,2
😉,187,0.781315283696833,macarena_olona,2
mujeres,40,1.070090957731407,fuensantalima,2
torra,38,0.665266106442577,mrodriguez_cs,2
“,34,1.3843648208469055,elviraramon,2
avui,42,0.9738001391143055,martavilaltat,2
with,7015,0.7711664015495883,abc,2
valencianos,90,1.0346016783538339,isabelbonig,2
españa,129,1.0886075949367089,luisacarcedo,2
trabajadora,82,1.1422203649533362,mayoralrafa,2
suport,51,0.5671708185053381,msanglas,2
psoe,54,0.8495909376966646,j_sanchez_serna,2
españa,1728,1.1520537625089171,psoe,2
años,1302,0.4244900088353911,elespanolcom,2
españa,226,3.6369488252333437,ortega_smith,2
castellón,11,0.9098428453267163,germanrenau,2
pp,64,1.896858328393598,carlosrojas_ppa,2
goberno,50,0.7594167679222357,antongomezreino,2
10n,109,1.4964305326743548,andreslorite,2
avui,83,1.075965776510241,rosa_m_ibarra,2
españa,165,0.7794048181388757,pnique,2
📢,470,1.004788780571233,vox_es,2
NA,NA,NA,anabotellapsoe,2
–,25,0.7864108210128972,asancfisac,2
hemeneajpnv,26,1.0865022983702466,aitor_esteban,2
pp,120,0.7249003262051468,ierrejon,2
pp,3,2.3622047244094486,mikellegarda,2
educación,22,1.0684798445847499,morissiero,2
gobierno,104,1.0652463382157125,gomezdcelis,2
españa,35,0.6763285024154589,lucas_ferro_,2
ruiz,16,1.9488428745432398,jruizcarbonell,2
vox,6,1.1787819253438114,jangelvillalon,2
imparables,99,0.5619891008174387,monicaoltra,2
europa,146,0.7753172959481706,josepborrellf,2
catalunya,745,0.3927067245096437,elperiodico_cat,2
you,31,0.9544334975369458,rosaliavt,2
balears,201,0.8639958734525447,f_armengol,2
10n,12,1.3407821229050279,belitagl,2
gent,43,0.5764847834830407,susannasegovia,2
valorseguro,110,1.139070104587346,anazurita7,2
españa,10,1.256281407035176,mjmonteroc,2
nonoscallaran,10,1.1709601873536302,carmenderivera,2
28a,8,2.1333333333333333,conceptermens,2
años,4,1.809954751131222,marianorajoy,2
política,88,0.587293112653497,mespermallorca,2
progre,119,0.9037059538274606,luisgestoso,2
gobierno,59,0.9936005389019872,alfonsocendon,2
torra,68,0.6424792139077854,raulmorenom,2
votapsoe,53,1.4406088611035606,patxilopez,2
ciudadanía,5,1.2224938875305624,evapatriciab,2
NA,NA,NA,alfons_me,2
https//wwwvilawebcat/noticies/judici-proces-suprem-directe/ …,4101,0.5695224260738782,vilaweb,2
consellera,12,1.5345268542199488,aescarp,2
/,5,1.2048192771084338,cuatrecasasjuan,2
eur,77,0.9993510707332901,jflopezaguilar,2
gobierno,63,1.2055109070034442,luisplanas,2
cinquanta,1,3.8461538461538463,sisenlluita,2
ciudad,157,0.8582048759156007,pedro_casares,2
mujeres,199,0.7285107629228291,beasilva9,2
amores!!,1,5.88235294117647,maraluisavilch1,2
ourense,41,1.6432865731462927,celsodelgadoou,2
barcelona,6,0.8968609865470852,carmenandres_,2
barcelona,798,1.3839990287726114,elcatalan_es,2
catalunya,31,0.8157894736842105,albertbatet,2
vox,13,1.5204678362573099,crisestebanvox,2
libertad,29,0.5368382080710848,jsolercs,2
drets,48,0.8953553441522105,rogertorrent,2
avui,324,0.7006465843479013,cupnacional,2
gràcies,101,2.540880503144654,toninoguera,2
maroto,1,14.285714285714285,apabellas,2
alt,2,1.5625,llsalvado,2
españa,149,0.6264715775311134,mariadelamiel,2
opinión,1368,0.4914993604759783,elconfidencial,2
➡️,75,1.7333025190663278,escofetmerce,2
derecha,11,0.9490940465918896,felipe_sicilia,2
gracias,143,0.7681976900349181,rodriguezpinero,2
⚠️,21,0.7355516637478109,najat_driouech,2
españa,24,0.6462035541195477,adrilastra,2
😱,689,0.4765857370132116,telecincoes,2
artículo,15,1.4367816091954022,mariogarcessan,2
alcalde,49,1.002865329512894,carolinaespanar,2
personas,71,0.6504809894640403,noemi_delacalle,2
españa,80,1.1572399826414002,nmartinblanco,2
granollers,32,1.0094637223974765,jterrades,2
anys,28,0.6352087114337568,martarosiq,2
puerto,25,2.7808676307007785,alcaldejdr,2
aragón,8,0.6134969325153374,nvillagrasa,2
✅,25,0.9992006394884092,gemmaespigares,2
barcelona,2019,0.36992046435186965,lavanguardia,2
españa,117,0.7719205647555585,loladelgadog,2
gracias,43,1.1528150134048258,dimasciudadano,2
compañeros,9,1.36986301369863,mariaramallov,2
pedro,75,1.4063378961185073,alejandrosolerm,2
ciudadanos,29,1.9385026737967916,mcmartinez_cs,2
informa,3193,0.5593060611050191,eldiarioes,2
pp,224,1.0307855137821544,gloriaelizo,2
dones,7,1.2433392539964476,maciagou,2
popular,4,2.072538860103627,mdelaoredondo,2
rural,9,1.8072289156626504,a_lopezmaraver,2
igualdad,4,1.084010840108401,caminofernndez,2
unidas,62,1.0045366169799093,isabel_franco_,2
gobierno,27,0.8445417578980294,gmariscalanaya,2
españa,118,1.0227962208546417,aglezterol,2
gracias,12,0.5008347245409015,miqueljerez,2
puigdemont,2,7.142857142857142,atarressincro,2
gobierno,24,0.7046388725778039,arandapaco,2
portada,20,0.9610764055742432,luisstamaria,2
generalitat,13,0.7931665649786455,pachameb,2
bon,52,3.6036036036036037,solsona_marc,2
avui,17,1.3980263157894737,forcadellcarme,2
llibertatpresespolítiques,34,0.5645027394985888,joanmargall,2
españa,115,0.7994994438264739,monicasilvanag,2
gracias,74,1.5654749312460334,milamarcos,2
🇪🇸,65,1.4925373134328357,juanjoaizcorbe,2
parlamento,17,1.3117283950617282,jonasfernandez,2
gràcies,70,1.2293642430628733,normapujol,2
“europa”,3,0.7832898172323759,domenecd,2
presentación,7,1.2522361359570662,guillermomeijon,2
catalanes,6,1.3303769401330376,joansabadell,2
catalunya,15,1.1320754716981132,castellatoni,2
gente,27,1.1627906976744187,antonia_jover_,2
derechos,29,0.5755110140900972,aliciahoms,2
democràcia,104,0.5910770105143507,krls,2
🇪🇸🇪🇸segovia,63,3.9523212045169385,cfdezrocysua,2
gracias,80,1.0594623228711428,martamhigueras,2
españa,82,1.4505572262515478,palomagazquez,2
enhorabuena,11,0.8245877061469266,estherpadillar,2
equipo,4,2.185792349726776,josluisramosro2,2
palencia,42,1.0221465076660987,luzseijo,2
valorseguro,25,1.9762845849802373,josemiguel_glez,2
🌹,1,3.3333333333333335,antidiofagundez,2
pp,491,0.7601207523802153,elpais_espana,2
cataluña,337,0.8714540611827986,societatcc,2
bellpuig,41,0.7492690058479532,inesgranollers,2
vox,768,0.5487203669567454,libertaddigital,2
mujeres,2,3.571428571428571,dvserrada,2
gracias,82,1.1108100785694934,cayetanaat,2
pensiones,35,0.73870831574504,hector_illueca_,2
porespaña,12,2.0654044750430294,georgina_vox,2
independènciaésllibertat,39,1.908023483365949,titonlailla,2
gràcies,19,0.8878504672897197,monicapalacin29,2
cataluña,127,1.5165989968951517,lroldansu,2
españa,73,0.8154602323503127,cesarluena,2
españa,13,1.17967332123412,jspostigo,2
gobierno,31,1.1430678466076696,hernanzsofia,2
congreso,20,1.2345679012345678,lourdesmndezm1,2
gràcies,23,1.696165191740413,jmjovellado,2
violenciadegénero,98,0.6158486771821782,lidiaguinart,2
gobierno,57,0.8856432566811684,belenhoyo,2
españa,43,1.2835820895522387,_patricia_rueda,2
tarragona,47,0.3360263101451348,carlestgna,2
pictwittercom/gxsjt0coft,1,50,lcsahuquillo,2
do,56,1.4571948998178506,javierbasco,2
foro,38,1.7288444040036397,imoblanca,2
país,109,1.061653842407714,franciscopolo,2
🌹,108,1.2354152367879203,conjosemfranco,2
país,17,0.7482394366197183,crismaestre,2
españa,32,1.6824395373291272,oscarclavell,2
españa,143,1.1517396907216495,abalosmeco,2
gràcies,249,1.1098729663472253,quimtorraipla,2
girona,45,1.3723696248856359,martamadrenas,2
✅,6,1.3793103448275863,castille76,2
dejo,10,1.402524544179523,jrivasescamilla,2
catalanes,23,1.3372093023255813,davidmejiayra,2
gobierno,359,1.1603102779573369,sanchezcastejon,2
infraestructuras,11,1.6417910447761193,pedrosaurag,2
pp,164,0.6602786053627506,anadebande,2
cap,75,0.5480453050785532,wagensberg,2
anys,26,0.984102952308857,martamoreta,2
valorseguro,56,2.973977695167286,hispanpablo,2
mañana,61,1.0054392615790342,gironajean,2
pp,23,0.8372770294867127,msolsj,2
?,49,1.4661879114302814,malenanevado,2
💬,495,0.6901070711577069,encomu_podem,2
enhorabuena,7,1.0819165378670788,javieranton,2
ciutat,159,1.1098701661315091,adacolau,2
!!!,1,7.6923076923076925,figaredojose,2
vídeo,1842,0.5043273034916863,cope,2
🗓,227,1.5152526533609239,ximopuig,2
pp,73,2.5569176882662,jacallejascano,2
gràcies!,616,1.3640691777940166,lauraborras,2
bildu,69,0.5748562859285179,oskarmatute,2
gobierno,93,1.1645379413974455,eloysuarezl,2
pacientes,16,0.5322687957418496,jlsteeg_doc,2
investigación,81,1.0075880084587636,astro_duque,2
gobierno,31,0.7268464243845252,celaaisabel,2
galicia,34,1.268183513614323,marina_ortega_,2
gent,35,1.0940919037199124,marisasaavedram,2
avui,68,0.9616744449158535,elsa_artadi,2
gobierno,269,1.3848846787479405,aalmodobar,2
ue,11,0.9298393913778529,egardiazabal,2
😘😘,6,1.284796573875803,mvalerio_gu,2
ciutat,241,0.9237609720571888,jaumecollboni,2
laseu,30,1.4822134387351777,xescoviaplana,2
castellers,58,0.5341683551298582,raquelsans,2
gracias,7,1.0526315789473684,jocafeijoo,2
hazquepase,66,1.2373453318335208,elenamanez,2
emergències,50,0.7793017456359103,miquelbuch,2
gent,57,0.4964724327149203,civitimarti,2
portodoloquenosune,37,1.226790450928382,bea_fanjul,2
agricultura,45,0.6901840490797546,claraaguilera7,2
españa,101,1.0909483689781811,pablosaezam,2
gracias,25,0.9819324430479183,beamcarrillo,2
españa,24,1.3415315818893236,patriciadlheras,2
barcelona,7,0.5942275042444821,ferranpedret,2
barcelona,3,0.8356545961002786,tionroquer,2
gràcies,69,1.0154525386313467,geli_anna,2
govern,51,0.9146341463414633,polgibert,2
debate,1,20,czambranogr,2
llibertat,84,0.7868852459016393,ecampdepadros,2
ariagonagonzalezalcongreso,6,1.6483516483516485,ariagonagp,2
valencià,932,0.44163918268319496,diarilaveu_,2
gobierno,34,1.431578947368421,caballerohelena,2
gracias,157,2.209400506614129,afernb,2
alicante,20,0.9680542110358179,mestremanuel,2
españa,16,0.3787878787878788,arnauramirez,2
gràcies,42,0.8840244159124395,perearagones,2
psoe,63,0.5395221375353259,agarzon,2
presidente,130,1.1738148984198644,carmenriolobos,2
gràcies,11,0.7101355713363461,pilarvallugera,2
ere,3,1.5384615384615385,jagirretxea,2
enhorabuena,12,2.4,maialenfdez,2
cataluña,27,1.2430939226519337,daniserranopp,2
entempsrealepa,11910,2.9892102310802566,elpuntavui,2
españoles,187,0.9315996612364869,albert_rivera,2
violencia,42,1.5069967707212055,lauraberja86,2
años,2905,0.4269057926927836,elperiodico,2
psoe,52,1.1693276366089498,edurneuriarte,2
10n,15,0.5126452494873548,ismael_cortesg,2
unanuevaciudad,111,1.6724423685400032,pedroquevedoit,2
avui,116,1.110154081730309,carlescampuzano,2
zaragoza,12,0.8921933085501859,pedronavarrol,2
palma,68,0.5601317957166392,perejoanpons,2
!!!!,3,5.769230769230769,mlosadacs,2
gobierno,33,1.2537993920972645,herrerobono,2
gobierno,128,0.627327974906881,marcosdequinto,2
españa,1908,0.47303478590713344,elmundoes,2
avui,96,0.9597120863740878,ernestmaragall,2
arreu,1,3.8461538461538463,narcis_clara,2
cataluña,2,1.3245033112582782,marinabs_cs,2
dret,16,0.8820286659316428,genisboadella,2
país,81,2.7607361963190185,mariscalzabala,2
missatge,63,1.4536225196123673,jcuixart,2
gobierno,110,0.8529115298131348,eselkaos,2
gràcies,31,0.7466281310211946,aliciarll,2
anys,2814,0.5513657765263956,324cat,2
parlament,9,0.8,irenefornos,2
informa,1897,0.522781074057437,voz_populi,2
presidente,177,1.390307124342157,ppcatalunya,2
junts,32,0.6146753745678064,ftenc,2
!!!!!,106,1.0338437530478883,cromeroher,2
españoles,53,0.9030499233259499,otazu35,2
información,62,1.9441831295076828,carmenmonton,2
gracias,268,1.7138837372897615,aliciagarcia_av,2
that,22,0.591715976331361,peppuigiboix,2
gracias,20,0.8948545861297539,martinavelardeg,2
rusia,14,0.776914539400666,javiercerqueir4,2
drets,20,0.9124087591240875,lluisallop,2
sort,34,1.3726281792490918,immagallardo,2
ue,11,0.6862133499688085,marionaid,2
NA,NA,NA,ppopular,2
avui,117,1.6995932597327135,mncsls,2
anys,500,0.41444936257688036,diaridegirona,2
cs,57,1.0855075223766901,joaquinrobles55,2
barcelona,21,0.6572769953051643,margpuig,2
gobierno,29,1.4902363823227132,mcastellonpp,2
junqueras,22,1.174586225306994,junqueras,2
gràcies,25,1.3751375137513753,adrianadelgadoh,2
españa,42,0.9387572641931158,baledmundo,2
gràcies,46,0.7788689468337284,lluisguino,2
psoe,120,0.8419280151547044,guillermodiazcs,2
sculpture,3,2.8846153846153846,mazureque,2
ara,108,1.1012542061792596,ferran_bel,2
avui,91,0.5020135709163127,aurora_madaula,2
catalunya,89,0.6483572521308371,gabrielrufian,2
/,556,1.0713528720349923,odonelorza2011,2
andalucía,1,5.263157894736842,davidpsc,2
📺entrevista,684,0.9324390642892196,compromis,2
gràcies,61,0.45407175822539825,g_pisarello,2
galicia,111,1.1167002012072433,pabloaranguena,2
valorseguro,27,1.148936170212766,javier_merino,2
cal,21,0.9650735294117647,marc_pares,2
avui,59,0.8913733192325125,martaribasfrias,2
catalunya,706,0.590281261496271,esquerra_erc,2
análisis,27,0.5431502715751357,argeliaqueralt,2
pedro,67,1.7608409986859395,jiechaniz,2
vox,139,0.6906489118553115,eledhmel,2
rivera,232,1.1605802901450726,j_zaragoza_,2
salamanca,63,0.9051724137931035,moromjesus,3
ue,8,0.5184705119896306,nachosamor,3
atienza,1,1.639344262295082,idosagasti,3
pueblo,57,0.5353117956423742,ensanro,3
separatismo,50,0.6647168306301515,malonsocs,3
bcn,68,0.5533403857107982,jaumeasens,3
madrid,2393,0.4522432626526061,20m,3
