Spain,  Exposures (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1958   16      1941    94815.15    97905.55   192720.69
 1958   17      1941   107375.54   110496.91   217872.45
 1958   17      1940   121470.20   125169.05   246639.25
 1958   18      1940   140242.68   144827.26   285069.94
 1958   18      1939    81262.65    83498.65   164761.30
 1958   19      1939    89521.67    91982.28   181503.94
 1958   19      1938    96170.57   119286.74   215457.30
 1958   20      1938   104933.52   133377.44   238310.96
 1958   20      1937   106630.85   104551.70   211182.55
 1958   21      1937   117010.96   113800.61   230811.57
 1958   21      1936   124799.04   121914.38   246713.41
 1958   22      1936   135814.48   131661.96   267476.44
 1958   22      1935   121030.17   116728.91   237759.08
 1958   23      1935   130102.65   125281.21   255383.85
 1958   23      1934   120324.70   116673.87   236998.57
 1958   24      1934   131583.60   127466.03   259049.63
 1958   24      1933   126487.14   121880.08   248367.22
 1958   25      1933   137666.23   132546.78   270213.00
 1958   25      1932   130059.93   126164.77   256224.70
 1958   26      1932   138024.93   133698.61   271723.53
 1958   26      1931   114600.45   111910.39   226510.84
 1958   27      1931   125882.10   123353.71   249235.81
 1958   27      1930   135947.10   129520.27   265467.37
 1958   28      1930   142297.56   135241.35   277538.91
 1958   28      1929   111954.77   110035.75   221990.53
 1958   29      1929   120601.14   118582.91   239184.05
 1958   29      1928   121861.11   124267.55   246128.66
 1958   30      1928   127941.60   128493.51   256435.11
 1958   30      1927   116166.37   110202.24   226368.61
 1958   31      1927   125804.66   119900.61   245705.26
 1958   31      1926   116618.69   113471.91   230090.60
 1958   32      1926   122356.15   119094.63   241450.79
 1958   32      1925   113583.67   106442.69   220026.36
 1958   33      1925   125366.02   117488.42   242854.43
 1958   33      1924   112199.24   107762.87   219962.12
 1958   34      1924   120632.17   115948.76   236580.93
 1958   34      1923   109014.42   106170.78   215185.20
 1958   35      1923   116041.73   113131.34   229173.07
 1958   35      1922   114349.35   106674.07   221023.42
 1958   36      1922   122163.08   114191.25   236354.33
 1958   36      1921   101378.30   100769.16   202147.46
 1958   37      1921   106613.55   106234.84   212848.39
 1958   37      1920   111778.00    98825.61   210603.61
 1958   38      1920   123673.59   109714.99   233388.58
 1958   38      1919    88427.89    81873.50   170301.39
 1958   39      1919    89477.65    82801.41   172279.06
 1958   39      1918    93486.06    80331.67   173817.72
 1958   40      1918   105429.53    90857.67   196287.20
 1958   40      1917    89904.77    77121.74   167026.50
 1958   41      1917    97486.31    83855.77   181342.08
 1958   41      1916    88083.93    77548.73   165632.66
 1958   42      1916    95134.78    83631.56   178766.35
 1958   42      1915    90721.76    78176.81   168898.57
 1958   43      1915   101254.57    87653.18   188907.75
 1958   43      1914    93473.67    79782.57   173256.24
 1958   44      1914    99984.88    85558.64   185543.52
 1958   44      1913    88096.33    77278.17   165374.51
 1958   45      1913    97929.08    86140.60   184069.68
 1958   45      1912    95861.46    82038.25   177899.71
 1958   46      1912   100804.85    86508.05   187312.91
 1958   46      1911    87139.10    77863.95   165003.05
 1958   47      1911    94428.13    84682.29   179110.42
 1958   47      1910    99639.62    89014.74   188654.36
 1958   48      1910   108894.48    95517.78   204412.26
 1958   48      1909    79948.33    75465.06   155413.39
 1958   49      1909    87595.94    82545.63   170141.57
 1958   49      1908    85338.25    78871.47   164209.72
 1958   50      1908    93043.06    86285.14   179328.20
 1958   50      1907    82527.22    75596.96   158124.18
 1958   51      1907    88105.27    80892.75   168998.02
 1958   51      1906    81051.98    72268.25   153320.23
 1958   52      1906    88929.08    79374.58   168303.66
 1958   52      1905    84985.56    75112.58   160098.14
 1958   53      1905    91307.65    80493.56   171801.21
 1958   53      1904    78239.97    69125.36   147365.33
 1958   54      1904    85722.01    75809.26   161531.27
 1958   54      1903    75889.23    69007.03   144896.27
 1958   55      1903    81457.83    73931.96   155389.79
 1958   55      1902    79200.92    68868.53   148069.45
 1958   56      1902    84324.62    73031.10   157355.72
 1958   56      1901    69552.68    63045.83   132598.51
 1958   57      1901    75636.41    68370.88   144007.29
 1958   57      1900    91447.02    69809.83   161256.85
 1958   58      1900    99929.57    75839.68   175769.26
 1958   58      1899    60287.83    54618.56   114906.39
 1958   59      1899    60123.88    54069.32   114193.19
 1958   59      1898    65232.93    55726.67   120959.60
 1958   60      1898    64682.82    54864.76   119547.57
 1958   60      1897    63603.90    53091.37   116695.27
 1958   61      1897    63617.96    52513.67   116131.63
 1958   61      1896    67354.35    55636.39   122990.74
 1958   62      1896    66969.50    55014.93   121984.44
 1958   62      1895    66626.22    53391.21   120017.43
 1958   63      1895    66461.03    52650.74   119111.77
 1958   63      1894    61054.30    48291.43   109345.73
 1958   64      1894    60385.00    47274.22   107659.22
 1958   64      1893    55443.92    44881.63   100325.55
 1958   65      1893    55337.15    44323.26    99660.40
 1958   65      1892    57070.84    43811.00   100881.84
 1958   66      1892    56359.92    42986.20    99346.12
 1958   66      1891    46720.41    37349.91    84070.31
 1958   67      1891    46032.97    36543.40    82576.36
 1958   67      1890    58662.94    41996.01   100658.95
 1958   68      1890    56918.18    40565.02    97483.20
 1958   68      1889    42333.90    34941.11    77275.01
 1958   69      1889    41800.89    34125.82    75926.71
 1958   69      1888    50595.70    38501.07    89096.77
 1958   70      1888    49722.64    37480.93    87203.57
 1958   70      1887    42107.34    31840.05    73947.39
 1958   71      1887    40931.87    30767.35    71699.22
 1958   71      1886    41570.97    29678.09    71249.06
 1958   72      1886    40229.27    28521.49    68750.75
 1958   72      1885    41614.64    29087.52    70702.16
 1958   73      1885    39738.93    27457.44    67196.36
 1958   73      1884    36487.50    25455.58    61943.08
 1958   74      1884    34883.51    24171.55    59055.06
 1958   74      1883    30966.81    22088.08    53054.89
 1958   75      1883    29659.36    21102.90    50762.26
 1958   75      1882    30553.02    20752.04    51305.06
 1958   76      1882    29302.08    19712.71    49014.80
 1958   76      1881    24208.97    17088.29    41297.26
 1958   77      1881    23118.21    16203.32    39321.53
 1958   77      1880    29575.39    19067.20    48642.59
 1958   78      1880    27497.34    17510.70    45008.04
 1958   78      1879    21111.47    13572.01    34683.48
 1958   79      1879    20808.21    13059.21    33867.42
 1958   79      1878    21235.69    12856.37    34092.06
 1958   80      1878    19997.34    11745.25    31742.59
 1958   80      1877    19049.26    10846.83    29896.09
 1958   81      1877    17841.54    10009.11    27850.65
 1958   81      1876    16944.23     9219.18    26163.41
 1958   82      1876    15841.05     8454.03    24295.08
 1958   82      1875    14770.43     7770.31    22540.74
 1958   83      1875    13639.97     7007.79    20647.77
 1958   83      1874    12418.98     6355.15    18774.12
 1958   84      1874    11352.48     5677.98    17030.46
 1958   84      1873    10221.42     5093.96    15315.39
 1958   85      1873     9225.48     4485.77    13711.25
 1958   85      1872     8390.46     4068.71    12459.17
 1958   86      1872     7535.62     3577.03    11112.64
 1958   86      1871     6855.79     3252.68    10108.47
 1958   87      1871     6098.02     2825.01     8923.03
 1958   87      1870     5718.67     2654.60     8373.27
 1958   88      1870     5030.35     2258.82     7289.17
 1958   88      1869     4424.41     1928.72     6353.13
 1958   89      1869     3858.73     1624.05     5482.79
 1958   89      1868     3274.13     1327.11     4601.24
 1958   90      1868     2828.45     1118.41     3946.87
 1958   90      1867     2511.36      981.89     3493.25
 1958   91      1867     2164.80      828.64     2993.45
 1958   91      1866     2035.03      751.92     2786.94
 1958   92      1866     1767.82      637.33     2405.15
 1958   92      1865     1621.53      578.80     2200.33
 1958   93      1865     1372.49      474.15     1846.63
 1958   93      1864     1230.25      422.48     1652.73
 1958   94      1864     1038.37      343.40     1381.77
 1958   94      1863      894.95      292.72     1187.68
 1958   95      1863      744.42      237.24      981.66
 1958   95      1862      666.34      198.98      865.32
 1958   96      1862      544.55      162.98      707.53
 1958   96      1861      489.60      142.47      632.07
 1958   97      1861      396.24      114.12      510.36
 1958   97      1860      344.95       96.59      441.54
 1958   98      1860      272.56       73.74      346.30
 1958   98      1859      211.33       54.45      265.78
 1958   99      1859      153.34       37.99      191.33
 1958   99      1858      115.95       29.21      145.16
 1958   100     1858       83.31       20.13      103.45
 1958   100     1857       65.42       17.52       82.94
 1958   101     1857       48.15       13.62       61.77
 1958   101     1856       43.61       10.74       54.35
 1958   102     1856       32.98        8.61       41.59
 1958   102     1855       32.92       12.70       45.63
 1958   103     1855       25.85       10.67       36.52
 1958   103     1854       21.66        7.60       29.26
 1958   104     1854       16.65        6.35       23.00
 1958   104     1853       12.81        3.39       16.20
 1958   105     1853        8.40        3.18       11.59
 1958   105     1852        9.60        3.51       13.12
 1958   106     1852        6.55        3.23        9.77
 1958   106     1851        7.08        2.75        9.84
 1958   107     1851        5.35        2.21        7.56
 1958   107     1850        4.50        1.95        6.45
 1958   108     1850        3.68        1.31        4.99
 1958   108     1849        2.19        1.66        3.85
 1958   109     1849        1.88        1.08        2.96
 1958   109     1848        2.30        1.33        3.63
 1958   110+       .       11.11        4.08       15.19
 1959    0      1959   157476.75   165706.24   323182.99
 1959    0      1958   151698.59   158115.40   309813.99
 1959    1      1958   150954.34   157385.27   308339.61
 1959    1      1957   148060.58   153392.11   301452.69
 1959    2      1957   148544.38   153480.23   302024.61
 1959    2      1956   136376.03   141910.65   278286.68
 1959    3      1956   141029.12   146806.50   287835.62
 1959    3      1955   134043.22   139536.83   273580.05
 1959    4      1955   140242.81   145870.08   286112.89
 1959    4      1954   129807.21   134874.14   264681.35
 1959    5      1954   134329.13   139629.24   273958.37
 1959    5      1953   129832.52   135989.60   265822.12
 1959    6      1953   137036.20   143587.69   280623.88
 1959    6      1952   131664.61   138732.15   270396.76
 1959    7      1952   137146.60   144508.25   281654.86
 1959    7      1951   121701.19   125688.80   247389.99
 1959    8      1951   130086.94   134148.42   264235.37
 1959    8      1950   122940.45   128931.96   251872.41
 1959    9      1950   128527.33   134493.39   263020.73
 1959    9      1949   123626.58   130301.52   253928.10
 1959   10      1949   132802.42   139867.06   272669.48
 1959   10      1948   136431.04   142957.16   279388.20
 1959   11      1948   147447.74   154551.59   301999.33
 1959   11      1947   131482.84   137553.90   269036.75
 1959   12      1947   127646.68   133813.89   261460.57
 1959   12      1946   119123.33   123843.37   242966.69
 1959   13      1946   130826.89   136035.36   266862.25
 1959   13      1945   131318.35   135896.02   267214.36
 1959   14      1945   135710.27   139943.48   275653.76
 1959   14      1944   126229.41   126979.01   253208.42
 1959   15      1944   132231.27   132350.85   264582.12
 1959   15      1943   123879.89   126656.71   250536.60
 1959   16      1943   127115.75   129995.30   257111.05
 1959   16      1942   115619.09   119951.74   235570.82
 1959   17      1942   111264.33   114726.89   225991.22
 1959   17      1941    94685.84    97423.84   192109.68
 1959   18      1941   107228.29   109938.85   217167.14
 1959   18      1940   121187.56   125126.76   246314.32
 1959   19      1940   139914.53   144776.10   284690.63
 1959   19      1939    81166.47    83382.43   164548.91
 1959   20      1939    89416.05    91857.51   181273.55
 1959   20      1938    95471.44   121338.28   216809.72
 1959   21      1938   104165.70   135634.23   239799.93
 1959   21      1937   106297.15   103358.94   209656.08
 1959   22      1937   116641.08   112494.25   229135.33
 1959   22      1936   124059.50   120252.94   244312.43
 1959   23      1936   135001.24   129849.59   264850.83
 1959   23      1935   119985.86   115522.71   235508.57
 1959   24      1935   128965.03   123970.83   252935.86
 1959   24      1934   118977.29   115231.39   234208.68
 1959   25      1934   130085.43   125868.71   255954.14
 1959   25      1933   125239.15   120556.18   245795.33
 1959   26      1933   136287.99   131102.82   267390.80
 1959   26      1932   128409.52   124368.42   252777.94
 1959   27      1932   136255.81   131772.25   268028.05
 1959   27      1931   114115.29   111802.22   225917.51
 1959   28      1931   125359.30   123222.37   248581.67
 1959   28      1930   134636.00   127933.92   262569.92
 1959   29      1930   140924.11   133565.51   274489.62
 1959   29      1929   110624.24   108754.77   219379.01
 1959   30      1929   119150.63   117192.84   236343.46
 1959   30      1928   120336.95   120842.41   241179.36
 1959   31      1928   126326.82   124861.93   251188.75
 1959   31      1927   115016.89   109595.48   224612.37
 1959   32      1927   124557.03   119245.54   243802.58
 1959   32      1926   115085.75   111996.25   227082.00
 1959   33      1926   120715.99   117517.78   238233.78
 1959   33      1925   112376.21   105294.62   217670.84
 1959   34      1925   124012.86   116197.77   240210.62
 1959   34      1924   111072.69   106741.56   217814.25
 1959   35      1924   119399.96   114826.33   234226.29
 1959   35      1923   107902.59   105178.87   213081.46
 1959   36      1923   114833.76   112046.47   226880.23
 1959   36      1922   113255.03   105841.55   219096.59
 1959   37      1922   120979.65   113298.37   234278.02
 1959   37      1921   100834.89   100463.25   201298.15
 1959   38      1921   106033.26   105914.79   211948.06
 1959   38      1920   110357.16    97883.51   208240.68
 1959   39      1920   122086.34   108651.14   230737.48
 1959   39      1919    88201.10    81598.44   169799.54
 1959   40      1919    89239.16    82508.57   171747.74
 1959   40      1918    92844.73    79991.01   172835.75
 1959   41      1918   104695.14    90461.38   195156.52
 1959   41      1917    88993.03    76526.00   165519.03
 1959   42      1917    96486.24    83185.62   179671.87
 1959   42      1916    87607.22    76987.13   164594.35
 1959   43      1916    94609.71    82996.76   177606.47
 1959   43      1915    89922.79    77811.15   167733.94
 1959   44      1915   100356.59    87235.89   187592.49
 1959   44      1914    92514.49    79126.75   171641.24
 1959   45      1914    98926.57    84835.23   183761.80
 1959   45      1913    87434.38    76875.56   164309.94
 1959   46      1913    97184.38    85668.04   182852.42
 1959   46      1912    95214.68    81664.98   176879.66
 1959   47      1912   100126.82    86084.77   186211.58
 1959   47      1911    86324.67    77365.10   163689.77
 1959   48      1911    93519.22    84100.85   177620.07
 1959   48      1910    98574.09    86409.21   184983.31
 1959   49      1910   107709.78    92618.65   200328.42
 1959   49      1909    79772.69    75116.49   154889.19
 1959   50      1909    87370.22    82123.34   169493.57
 1959   50      1908    84366.42    78167.35   162533.77
 1959   51      1908    91947.08    85491.18   177438.26
 1959   51      1907    81933.28    75147.78   157081.06
 1959   52      1907    87441.15    80379.69   167820.84
 1959   52      1906    80406.57    71682.37   152088.94
 1959   53      1906    88168.95    78655.78   166824.74
 1959   53      1905    83850.61    73815.72   157666.32
 1959   54      1905    90059.36    79055.23   169114.58
 1959   54      1904    77310.82    68271.38   145582.20
 1959   55      1904    84681.37    74820.00   159501.37
 1959   55      1903    75274.45    68209.09   143483.54
 1959   56      1903    80766.49    72991.55   153758.03
 1959   56      1902    78316.28    67708.35   146024.64
 1959   57      1902    83333.37    71725.73   155059.10
 1959   57      1901    69040.72    62293.96   131334.69
 1959   58      1901    75026.03    67491.33   142517.35
 1959   58      1900    89480.38    67743.09   157223.47
 1959   59      1900    97709.30    73490.85   171200.15
 1959   59      1899    59909.97    53739.01   113648.98
 1959   60      1899    59693.35    53131.49   112824.84
 1959   60      1898    64430.32    54529.65   118959.97
 1959   61      1898    63835.33    53603.73   117439.06
 1959   61      1897    63403.27    52197.87   115601.14
 1959   62      1897    63366.62    51545.17   114911.79
 1959   62      1896    66673.43    54623.38   121296.81
 1959   63      1896    66185.41    53876.53   120061.94
 1959   63      1895    66153.51    52234.96   118388.47
 1959   64      1895    65945.19    51407.97   117353.16
 1959   64      1894    60060.98    46844.33   106905.31
 1959   65      1894    59319.59    45736.54   105056.13
 1959   65      1893    54964.11    43867.91    98832.02
 1959   66      1893    54801.60    43252.37    98053.97
 1959   66      1892    55998.44    42556.41    98554.85
 1959   67      1892    55237.76    41653.24    96891.00
 1959   67      1891    45633.50    36085.52    81719.01
 1959   68      1891    44866.04    35151.43    80017.46
 1959   68      1890    56481.22    40077.42    96558.64
 1959   69      1890    54720.18    38597.56    93317.74
 1959   69      1889    41386.62    33649.69    75036.32
 1959   70      1889    40710.92    32727.03    73437.95
 1959   70      1888    49163.12    36921.15    86084.27
 1959   71      1888    48204.77    35809.51    84014.28
 1959   71      1887    40491.62    30280.08    70771.70
 1959   72      1887    39229.77    29092.19    68321.95
 1959   72      1886    39643.85    27930.90    67574.75
 1959   73      1886    38147.54    26635.36    64782.90
 1959   73      1885    39198.86    26913.73    66112.59
 1959   74      1885    37303.24    25272.16    62575.41
 1959   74      1884    34302.71    23628.59    57931.30
 1959   75      1884    32617.25    22292.13    54909.38
 1959   75      1883    29076.52    20556.47    49632.99
 1959   76      1883    27714.31    19526.95    47241.27
 1959   76      1882    28707.13    19188.48    47895.61
 1959   77      1882    27400.43    18130.89    45531.32
 1959   77      1881    22498.06    15681.39    38179.45
 1959   78      1881    21287.93    14725.41    36013.34
 1959   78      1880    26794.28    16925.86    43720.14
 1959   79      1880    24701.12    15341.29    40042.41
 1959   79      1879    20223.35    12565.66    32789.00
 1959   80      1879    20790.69    12538.87    33329.55
 1959   80      1878    19292.79    11242.10    30534.88
 1959   81      1878    18057.33    10330.26    28387.59
 1959   81      1877    17330.60     9639.78    26970.38
 1959   82      1877    16186.17     8818.91    25005.08
 1959   82      1876    15223.93     8028.33    23252.26
 1959   83      1876    14036.58     7241.22    21277.80
 1959   83      1875    13099.85     6660.24    19760.08
 1959   84      1875    11964.73     5958.40    17923.13
 1959   84      1874    10789.91     5335.86    16125.77
 1959   85      1874     9715.80     4705.62    14421.42
 1959   85      1873     8759.27     4213.20    12972.47
 1959   86      1873     7850.09     3682.29    11532.38
 1959   86      1872     7120.44     3338.47    10458.91
 1959   87      1872     6335.86     2882.54     9218.40
 1959   87      1871     5743.21     2622.03     8365.25
 1959   88      1871     5049.24     2231.00     7280.24
 1959   88      1870     4694.43     2068.58     6763.01
 1959   89      1870     4107.19     1740.19     5847.38
 1959   89      1869     3620.37     1498.43     5118.81
 1959   90      1869     3129.30     1250.67     4379.96
 1959   90      1868     2601.66     1017.45     3619.10
 1959   91      1868     2251.91      854.56     3106.47
 1959   91      1867     2044.50      771.43     2815.93
 1959   92      1867     1791.07      648.92     2439.99
 1959   92      1866     1627.69      576.02     2203.71
 1959   93      1866     1374.18      469.30     1843.48
 1959   93      1865     1261.61      429.73     1691.34
 1959   94      1865     1050.74      345.73     1396.47
 1959   94      1864      947.98      306.26     1254.25
 1959   95      1864      778.98      241.61     1020.59
 1959   95      1863      676.60      214.87      891.47
 1959   96      1863      542.28      170.13      712.41
 1959   96      1862      484.31      144.97      629.28
 1959   97      1862      379.33      111.70      491.03
 1959   97      1861      357.17      101.24      458.41
 1959   98      1861      268.03       75.13      343.16
 1959   98      1860      230.98       62.15      293.13
 1959   99      1860      160.46       42.24      202.69
 1959   99      1859      130.54       31.31      161.85
 1959   100     1859       92.70       21.40      114.10
 1959   100     1858       71.30       17.38       88.68
 1959   101     1858       53.78       12.77       66.55
 1959   101     1857       42.45       12.05       54.50
 1959   102     1857       32.80        9.27       42.08
 1959   102     1856       28.46        7.69       36.16
 1959   103     1856       21.00        6.23       27.23
 1959   103     1855       23.02        9.81       32.83
 1959   104     1855       17.90        7.72       25.61
 1959   104     1854       14.38        5.57       19.95
 1959   105     1854       11.03        3.28       14.31
 1959   105     1853        6.74        2.77        9.51
 1959   106     1853        4.46        2.01        6.47
 1959   106     1852        5.49        3.11        8.60
 1959   107     1852        3.99        3.11        7.10
 1959   107     1851        4.75        2.05        6.80
 1959   108     1851        3.80        2.05        5.85
 1959   108     1850        3.38        1.13        4.51
 1959   109     1850        2.77        1.13        3.90
 1959   109     1849        1.72        0.94        2.66
 1959   110+       .       10.83        5.61       16.44
 1960    0      1960   147882.22   154308.26   302190.48
 1960    0      1959   151716.21   159079.96   310796.16
 1960    1      1959   154054.78   161659.31   315714.09
 1960    1      1958   148610.52   154921.53   303532.05
 1960    2      1958   148925.70   155622.10   304547.80
 1960    2      1957   146961.99   151835.71   298797.70
 1960    3      1957   147593.16   152079.09   299672.25
 1960    3      1956   135663.30   141211.43   276874.73
 1960    4      1956   140364.91   146159.14   286524.05
 1960    4      1955   133911.77   139274.20   273185.97
 1960    5      1955   140149.73   145639.51   285789.24
 1960    5      1954   129646.66   134751.68   264398.34
 1960    6      1954   134190.62   139531.04   273721.67
 1960    6      1953   129676.75   135869.51   265546.26
 1960    7      1953   136887.96   143480.07   280368.03
 1960    7      1952   131717.82   138779.87   270497.69
 1960    8      1952   137215.25   144573.62   281788.87
 1960    8      1951   121476.75   125262.30   246739.05
 1960    9      1951   129861.22   133707.91   263569.13
 1960    9      1950   125413.63   131229.04   256642.67
 1960   10      1950   131070.52   136860.92   267931.44
 1960   10      1949   124473.34   131089.51   255562.85
 1960   11      1949   133708.84   140719.12   274427.97
 1960   11      1948   136634.19   143211.98   279846.16
 1960   12      1948   147669.86   154836.38   302506.24
 1960   12      1947   131230.09   137564.48   268794.57
 1960   13      1947   127403.95   133832.19   261236.14
 1960   13      1946   119146.63   123882.78   243029.41
 1960   14      1946   130854.78   136079.77   266934.55
 1960   14      1945   131666.86   135762.81   267429.67
 1960   15      1945   136072.83   139801.35   275874.18
 1960   15      1944   126424.56   126525.03   252949.59
 1960   16      1944   132437.21   131870.85   264308.06
 1960   16      1943   124265.37   127065.46   251330.84
 1960   17      1943   127505.78   130408.75   257914.53
 1960   17      1942   115839.38   119426.05   235265.43
 1960   18      1942   111472.42   114215.55   225687.97
 1960   18      1941    94553.37    96924.91   191478.28
 1960   19      1941   107079.47   109371.13   216450.60
 1960   19      1940   120907.44   125089.07   245996.51
 1960   20      1940   139595.33   144731.31   284326.64
 1960   20      1939    81069.91    83266.78   164336.69
 1960   21      1939    89313.50    91730.35   181043.85
 1960   21      1938    94775.46   123394.69   218170.15
 1960   22      1938   103403.71   137907.24   241310.95
 1960   22      1937   105957.96   102178.09   208136.05
 1960   23      1937   116269.80   111209.00   227478.80
 1960   23      1936   123319.04   118599.64   241918.68
 1960   24      1936   134198.31   128037.21   262235.52
 1960   24      1935   118934.33   114308.51   233242.84
 1960   25      1935   127834.34   122658.77   250493.11
 1960   25      1934   117624.54   113792.83   231417.37
 1960   26      1934   128595.79   124292.72   252888.51
 1960   26      1933   123981.65   119246.49   243228.14
 1960   27      1933   134904.96   129670.25   264575.21
 1960   27      1932   126767.96   122575.98   249343.94
 1960   28      1932   134492.80   129851.97   264344.77
 1960   28      1931   113642.38   111679.30   225321.68
 1960   29      1931   124841.54   123104.55   247946.09
 1960   29      1930   133342.15   126359.05   259701.20
 1960   30      1930   139556.89   131913.39   271470.28
 1960   30      1929   109286.69   107475.58   216762.27
 1960   31      1929   117706.99   115799.27   233506.26
 1960   31      1928   118832.81   117433.54   236266.35
 1960   32      1928   124744.60   121237.28   245981.89
 1960   32      1927   113871.93   108991.52   222863.45
 1960   33      1927   123310.30   118584.59   241894.89
 1960   33      1926   113543.55   110513.09   224056.64
 1960   34      1926   119090.36   115948.51   235038.87
 1960   34      1925   111164.05   104134.51   215298.56
 1960   35      1925   122664.89   114905.46   237570.35
 1960   35      1924   109932.85   105702.80   215635.66
 1960   36      1924   118166.41   113695.04   231861.45
 1960   36      1923   106779.62   104165.42   210945.04
 1960   37      1923   113636.24   110950.94   224587.18
 1960   37      1922   112158.89   105017.08   217175.97
 1960   38      1922   119794.24   112392.79   232187.03
 1960   38      1921   100279.60   100150.88   200430.48
 1960   39      1921   105452.93   105574.45   211027.38
 1960   39      1920   108950.58    96934.54   205885.12
 1960   40      1920   120513.46   107582.45   228095.91
 1960   40      1919    87951.99    81298.55   169250.54
 1960   41      1919    88991.69    82201.55   171193.25
 1960   41      1918    92211.53    79648.47   171860.01
 1960   42      1918   103981.36    90064.44   194045.79
 1960   42      1917    88065.72    75894.42   163960.15
 1960   43      1917    95466.44    82493.21   177959.65
 1960   43      1916    87131.83    76409.72   163541.55
 1960   44      1916    94098.06    82380.68   176478.74
 1960   44      1915    89117.83    77434.08   166551.91
 1960   45      1915    99434.64    86795.40   186230.04
 1960   45      1914    91523.70    78448.36   169972.06
 1960   46      1914    97850.97    84094.61   181945.58
 1960   46      1913    86775.70    76449.02   163224.72
 1960   47      1913    96436.47    85182.87   181619.34
 1960   47      1912    94564.13    81251.86   175815.99
 1960   48      1912    99410.89    85614.60   185025.50
 1960   48      1911    85481.17    76814.28   162295.45
 1960   49      1911    92587.20    83478.64   176065.85
 1960   49      1910    97504.20    83781.48   181285.68
 1960   50      1910   106495.37    89682.09   196177.46
 1960   50      1909    79532.33    74696.60   154228.93
 1960   51      1909    87097.21    81633.32   168730.52
 1960   51      1908    83391.93    77461.96   160853.89
 1960   52      1908    90867.44    84686.62   175554.07
 1960   52      1907    81277.14    74626.11   155903.25
 1960   53      1907    86710.14    79781.01   166491.16
 1960   53      1906    79723.37    71026.40   150749.77
 1960   54      1906    87409.24    77921.65   165330.89
 1960   54      1905    82687.58    72479.94   155167.52
 1960   55      1905    88777.78    77582.27   166360.06
 1960   55      1904    76372.49    67360.96   143733.45
 1960   56      1904    83626.02    73788.67   157414.69
 1960   56      1903    74612.05    67307.67   141919.71
 1960   57      1903    80034.97    72007.93   152042.90
 1960   57      1902    77390.49    66493.13   143883.62
 1960   58      1902    82293.20    70362.38   152655.58
 1960   58      1901    68440.92    61435.69   129876.61
 1960   59      1901    74322.88    66474.10   140796.99
 1960   59      1900    87495.82    65634.06   153129.87
 1960   60      1900    95453.49    71094.08   166547.57
 1960   60      1899    59420.10    52749.04   112169.14
 1960   61      1899    59196.28    52136.20   111332.48
 1960   61      1898    63619.87    53288.63   116908.49
 1960   62      1898    62999.66    52330.59   115330.25
 1960   62      1897    63076.22    51155.50   114231.72
 1960   63      1897    62967.63    50421.77   113389.39
 1960   63      1896    65879.40    53457.06   119336.46
 1960   64      1896    65361.37    52661.77   118023.14
 1960   64      1895    65611.76    50953.44   116565.20
 1960   65      1895    65324.51    50057.27   115381.78
 1960   65      1894    58943.40    45264.22   104207.63
 1960   66      1894    58145.82    44126.20   102272.02
 1960   66      1893    54429.56    42799.23    97228.78
 1960   67      1893    54223.44    42126.59    96350.02
 1960   67      1892    54828.63    41153.26    95981.90
 1960   68      1892    53979.79    40167.24    94147.02
 1960   68      1891    44431.41    34660.23    79091.64
 1960   69      1891    43633.86    33715.95    77349.81
 1960   69      1890    54297.18    38115.41    92412.60
 1960   70      1890    52442.60    36555.75    88998.35
 1960   70      1889    40160.29    32149.00    72309.28
 1960   71      1889    39472.36    31199.05    70671.41
 1960   71      1888    47743.60    35298.47    83042.07
 1960   72      1888    46761.77    34130.17    80891.94
 1960   72      1887    38631.52    28468.03    67099.55
 1960   73      1887    37242.97    27180.75    64423.72
 1960   73      1886    37586.38    26066.98    63653.36
 1960   74      1886    36030.88    24776.46    60807.34
 1960   74      1885    36697.88    24703.10    61400.98
 1960   75      1885    34687.19    23004.99    57692.18
 1960   75      1884    32001.76    21717.82    53719.58
 1960   76      1884    30256.83    20347.64    50604.47
 1960   76      1883    27114.34    18977.17    46091.52
 1960   77      1883    25736.56    17949.17    43685.72
 1960   77      1882    26789.15    17602.66    44391.80
 1960   78      1882    25421.16    16478.42    41899.58
 1960   78      1881    20594.57    14138.02    34732.59
 1960   79      1881    19411.31    13191.69    32603.00
 1960   79      1880    24084.76    14817.12    38901.88
 1960   80      1880    21959.52    13283.77    35243.29
 1960   80      1879    20058.79    11996.00    32054.79
 1960   81      1879    18758.37    11002.58    29760.94
 1960   81      1878    17528.41     9923.39    27451.79
 1960   82      1878    16345.16     9060.75    25405.91
 1960   82      1877    15548.60     8383.50    23932.10
 1960   83      1877    14336.73     7557.71    21894.44
 1960   83      1876    13478.24     6871.85    20350.09
 1960   84      1876    12321.96     6127.21    18449.17
 1960   84      1875    11377.58     5604.93    16982.51
 1960   85      1875    10261.39     4930.59    15191.98
 1960   85      1874     9215.87     4411.58    13627.45
 1960   86      1874     8246.51     3842.08    12088.59
 1960   86      1873     7412.73     3426.74    10839.47
 1960   87      1873     6573.00     2947.86     9520.86
 1960   87      1872     5962.96     2671.42     8634.38
 1960   88      1872     5250.08     2266.25     7516.33
 1960   88      1871     4720.41     2044.52     6764.92
 1960   89      1871     4114.58     1717.84     5832.42
