Spain,  Deaths (Lexis triangle)	Last modified: 05 Oct 2018;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1960   80      1879     2333.91     1746.77     4080.68
 1960   81      1879     1567.36     1233.51     2800.87
 1960   81      1878     1668.12     1290.04     2958.16
 1960   82      1878     1881.61     1297.87     3179.48
 1960   82      1877     2002.57     1357.34     3359.91
 1960   83      1877     1633.03     1120.03     2753.06
 1960   83      1876     1738.01     1171.36     2909.37
 1960   84      1876     1730.81     1062.56     2793.37
 1960   84      1875     1842.07     1111.25     2953.32
 1960   85      1875     1506.49      911.76     2418.25
 1960   85      1874     1575.35      932.41     2507.76
 1960   86      1874     1332.72      776.11     2108.83
 1960   86      1873     1393.63      793.69     2187.32
 1960   87      1873     1125.57      642.95     1768.52
 1960   87      1872     1177.02      657.52     1834.54
 1960   88      1872      961.62      557.99     1519.61
 1960   88      1871     1005.57      570.63     1576.20
 1960   89      1871      811.91      409.42     1221.33
 1960   89      1870      849.01      418.70     1267.71
 1960   90      1870      810.41      392.08     1202.49
 1960   90      1869      822.39      388.80     1211.19
 1960   91      1869      429.63      190.24      619.87
 1960   91      1868      435.98      188.65      624.63
 1960   92      1868      447.07      189.73      636.80
 1960   92      1867      453.68      188.15      641.83
 1960   93      1867      330.44      143.81      474.25
 1960   93      1866      335.33      142.61      477.94
 1960   94      1866      305.52      120.10      425.62
 1960   94      1865      310.04      119.09      429.13
 1960   95      1865      251.58       76.50      328.08
 1960   95      1864      245.49       72.24      317.73
 1960   96      1864      193.13       64.09      257.22
 1960   96      1863      188.46       60.53      248.99
 1960   97      1863      123.00       44.45      167.45
 1960   97      1862      120.02       41.98      162.00
 1960   98      1862      128.59       42.38      170.97
 1960   98      1861      125.47       40.03      165.50
 1960   99      1861       69.12       26.36       95.48
 1960   99      1860       67.45       24.89       92.34
 1960  100      1860       49.17       15.24       64.41
 1960  100      1859       44.22       12.90       57.12
 1960  101      1859       16.39        1.63       18.02
 1960  101      1858       14.74        1.38       16.12
 1960  102      1858       15.86        3.81       19.67
 1960  102      1857       14.26        3.22       17.48
 1960  103      1857        7.40        2.72       10.12
 1960  103      1856        6.66        2.30        8.96
 1960  104      1856        5.82        1.63        7.45
 1960  104      1855        5.23        1.38        6.61
 1960  105      1855        4.19        0.97        5.16
 1960  105      1854        3.77        0.82        4.59
 1960  106      1854        2.18        0.12        2.30
 1960  106      1853        1.96        0.10        2.06
 1960  107      1853        0.50        0.00        0.50
 1960  107      1852        0.45        0.00        0.45
 1960  108      1852        0.00        0.00        0.00
 1960  108      1851        0.00        0.00        0.00
 1960  109      1851        0.00        0.00        0.00
 1960  109      1850        0.00        0.00        0.00
 1960  110+        .        2.99        1.00        3.99
 1961    0      1961    10019.32    12913.43    22932.75
 1961    0      1960     3100.73     4231.20     7331.93
 1961    1      1960      628.30      670.50     1298.80
 1961    1      1959      494.61      525.76     1020.37
 1961    2      1959      270.58      347.30      617.88
 1961    2      1958      250.16      321.19      571.35
 1961    3      1958      161.05      219.12      380.17
 1961    3      1957      147.57      202.08      349.65
 1961    4      1957      128.14      152.77      280.91
 1961    4      1956      113.13      135.74      248.87
 1961    5      1956       87.46      125.41      212.87
 1961    5      1955       83.44      117.86      201.30
 1961    6      1955       76.06      103.49      179.55
 1961    6      1954       71.72       95.56      167.28
 1961    7      1954       87.44      108.52      195.96
 1961    7      1953       85.47      104.59      190.06
 1961    8      1953       69.99       87.91      157.90
 1961    8      1952       67.74       83.99      151.73
 1961    9      1952       64.33       82.30      146.63
 1961    9      1951       60.32       75.53      135.85
 1961   10      1951       55.04       74.24      129.28
 1961   10      1950       56.55       73.53      130.08
 1961   11      1950       52.23       66.60      118.83
 1961   11      1949       56.34       69.11      125.45
 1961   12      1949       58.03       74.87      132.90
 1961   12      1948       62.60       77.93      140.53
 1961   13      1948       53.20       83.61      136.81
 1961   13      1947       51.35       78.24      129.59
 1961   14      1947       41.67       84.42      126.09
 1961   14      1946       42.77       83.46      126.23
 1961   15      1946       55.81       88.13      143.94
 1961   15      1945       59.80       94.83      154.63
 1961   16      1945       68.26      103.64      171.90
 1961   16      1944       68.46      104.45      172.91
 1961   17      1944       61.86      112.48      174.34
 1961   17      1943       63.80      116.72      180.52
 1961   18      1943       74.03      125.91      199.94
 1961   18      1942       68.73      118.36      187.09
 1961   19      1942       57.31      114.46      171.77
 1961   19      1941       57.30      114.74      172.04
 1961   20      1941       60.39      120.76      181.15
 1961   20      1940       70.30      132.56      202.86
 1961   21      1940       76.16      153.50      229.66
 1961   21      1939       56.54      109.88      166.42
 1961   22      1939       61.88       91.45      153.33
 1961   22      1938       70.82       98.54      169.36
 1961   23      1938       75.64      130.32      205.96
 1961   23      1937       82.19      133.06      215.25
 1961   24      1937       89.81      145.62      235.43
 1961   24      1936       95.16      145.90      241.06
 1961   25      1936      112.34      186.53      298.87
 1961   25      1935      113.85      177.37      291.22
 1961   26      1935      118.77      159.51      278.28
 1961   26      1934      118.48      149.10      267.58
 1961   27      1934      136.14      174.69      310.83
 1961   27      1933      139.31      168.10      307.41
 1961   28      1933      158.47      194.34      352.81
 1961   28      1932      157.20      181.62      338.82
 1961   29      1932      134.85      206.94      341.79
 1961   29      1931      130.55      188.12      318.67
 1961   30      1931      140.71      208.96      349.67
 1961   30      1930      140.77      201.18      341.95
 1961   31      1930      138.27      196.39      334.66
 1961   31      1929      135.17      183.60      318.77
 1961   32      1929      154.73      224.79      379.52
 1961   32      1928      154.90      216.51      371.41
 1961   33      1928      159.73      237.02      396.75
 1961   33      1927      152.92      217.36      370.28
 1961   34      1927      157.04      223.87      380.91
 1961   34      1926      159.63      219.45      379.08
 1961   35      1926      182.64      227.59      410.23
 1961   35      1925      179.27      219.75      399.02
 1961   36      1925      167.59      237.21      404.80
 1961   36      1924      169.18      236.26      405.44
 1961   37      1924      174.95      257.26      432.21
 1961   37      1923      176.90      256.42      433.32
 1961   38      1923      192.13      273.18      465.31
 1961   38      1922      190.88      267.64      458.52
 1961   39      1922      193.80      289.47      483.27
 1961   39      1921      192.23      283.53      475.76
 1961   40      1921      215.72      295.15      510.87
 1961   40      1920      209.52      288.90      498.42
 1961   41      1920      209.63      284.65      494.28
 1961   41      1919      200.53      274.27      474.80
 1961   42      1919      222.31      308.30      530.61
 1961   42      1918      230.07      319.98      550.05
 1961   43      1918      236.15      298.41      534.56
 1961   43      1917      233.32      296.70      530.02
 1961   44      1917      218.74      319.40      538.14
 1961   44      1916      217.56      320.95      538.51
 1961   45      1916      264.65      340.90      605.55
